match_id,innings,batter,entry_seq,exit_seq,balls_faced,runs_scored,pp_balls,mid_balls,death_balls
598053,2,Yuvraj Singh,18,22,2,1,2,0,0
598054,1,AB de Villiers,85,117,17,32,0,8,9
598054,1,CA Pujara,1,32,17,17,17,0,0
598054,1,CH Gayle,2,12,7,4,7,0,0
598054,1,MC Henriques,35,84,22,26,3,19,0
598054,1,V Kohli,16,124,57,99,9,33,15
598054,2,BJ Rohrer,43,88,27,32,0,27,0
598054,2,DA Warner,34,42,6,4,4,2,0
598054,2,DPMD Jayawardene,1,19,13,19,13,0,0
598054,2,IK Pathan,103,123,10,23,0,0,10
598054,2,KM Jadhav,89,102,8,8,0,6,2
598054,2,M Morkel,104,124,10,19,0,0,10
598054,2,UBT Chand,21,100,35,41,9,25,1
598054,2,UT Yadav,125,125,1,4,0,0,1
598054,2,V Sehwag,3,33,10,18,10,0,0
598055,1,AD Mathews,81,82,2,0,0,2,0
598055,1,AJ Finch,5,17,11,10,11,0,0
598055,1,AM Nayar,86,118,14,11,0,4,10
598055,1,B Kumar,120,121,2,2,0,0,2
598055,1,KW Richardson,85,106,16,8,0,9,7
598055,1,MK Pandey,18,79,29,29,11,18,0
598055,1,Parvez Rasool,109,119,5,4,0,0,5
598055,1,RV Uthappa,1,29,12,11,12,0,0
598055,1,Yuvraj Singh,30,84,29,33,2,27,0
598055,2,AT Rayudu,49,99,23,26,0,23,0
598055,2,DR Smith,1,1,1,0,1,0,0
598055,2,GJ Maxwell,100,110,7,13,0,0,7
598055,2,Harbhajan Singh,114,116,3,4,0,0,3
598055,2,KD Karthik,2,46,25,17,20,5,0
598055,2,RG Sharma,30,113,41,37,2,32,7
598055,2,SR Tendulkar,5,29,13,15,13,0,0
598056,1,BB Samantray,49,49,1,0,0,1,0
598056,1,CL White,35,48,8,10,3,5,0
598056,1,DJG Sammy,51,53,3,0,0,3,0
598056,1,DW Steyn,116,120,3,1,0,0,3
598056,1,GH Vihari,27,34,7,5,7,0,0
598056,1,KV Sharma,54,90,18,22,0,18,0
598056,1,NLTC Perera,92,121,19,32,0,4,15
598056,1,PA Patel,1,112,47,61,12,29,6
598056,1,S Dhawan,3,26,14,15,14,0,0
598056,2,AC Gilchrist,1,45,22,26,18,4,0
598056,2,DA Miller,46,59,7,6,0,7,0
598056,2,Harmeet Singh,112,115,4,3,0,0,4
598056,2,LA Pomersbach,48,121,40,33,0,29,11
598056,2,Mandeep Singh,4,5,2,0,2,0,0
598056,2,P Awana,120,120,1,0,0,0,1
598056,2,P Kumar,108,111,3,1,0,0,3
598056,2,PP Chawla,104,106,2,0,0,0,2
598056,2,R Sathish,60,103,18,25,0,16,2
598056,2,SE Marsh,6,44,20,18,16,4,0
598056,2,Sandeep Sharma,122,122,1,0,0,0,1
598057,1,A Mithun,112,113,2,2,0,0,2
598057,1,AB de Villiers,54,96,22,28,0,22,0
598057,1,CA Pujara,1,28,14,5,14,0,0
598057,1,CH Gayle,5,80,36,33,16,20,0
598057,1,JD Unadkat,120,120,1,1,0,0,1
598057,1,M Kartik,119,119,1,0,0,0,1
598057,1,MC Henriques,81,104,11,11,0,9,2
598057,1,R Rampaul,108,111,3,0,0,0,3
598057,1,R Vinay Kumar,100,121,13,14,0,0,13
598057,1,SS Tiwary,97,99,3,1,0,1,2
598057,1,V Kohli,30,53,14,17,6,8,0
598057,2,G Gambhir,7,36,15,14,15,0,0
598057,2,JH Kallis,3,104,45,41,18,23,4
598057,2,MK Tiwary,66,110,27,24,0,22,5
598057,2,MS Bisla,1,2,2,0,2,0,0
598057,2,R Bhatia,111,119,4,3,0,0,4
598057,2,RN ten Doeschate,107,120,7,11,0,0,7
598057,2,YK Pathan,37,65,16,18,1,15,0
598058,1,DJ Bravo,108,123,11,23,0,0,11
598058,1,M Vijay,5,105,50,55,18,27,5
598058,1,MEK Hussey,1,71,40,40,18,22,0
598058,1,MS Dhoni,77,79,3,2,0,3,0
598058,1,RA Jadeja,80,122,14,12,0,6,8
598058,1,SK Raina,72,75,2,1,0,2,0
598058,2,AM Rahane,4,19,10,9,10,0,0
598058,2,BJ Hodge,103,103,1,0,0,0,1
598058,2,JP Faulkner,20,22,2,1,2,0,0
598058,2,R Dravid,1,56,28,22,16,12,0
598058,2,SR Watson,29,102,34,70,3,28,3
598058,2,STR Binny,57,104,23,41,0,20,3
598058,2,SV Samson,23,28,5,0,5,0,0
598059,1,AB Agarkar,108,122,9,9,0,0,9
598059,1,DA Warner,22,107,36,40,6,26,4
598059,1,DPMD Jayawardene,1,4,4,4,4,0,0
598059,1,IK Pathan,92,123,17,14,0,6,11
598059,1,J Botha,89,91,2,1,0,2,0
598059,1,KM Jadhav,85,86,2,0,0,2,0
598059,1,MC Juneja,46,83,20,14,0,20,0
598059,1,RE van der Merwe,5,21,9,8,9,0,0
598059,1,V Sehwag,7,44,21,23,17,4,0
598059,2,AC Gilchrist,1,3,3,6,3,0,0
598059,2,DA Miller,30,100,39,34,8,28,3
598059,2,DJ Hussey,58,96,21,20,0,21,0
598059,2,LA Pomersbach,12,29,10,18,10,0,0
598059,2,M Vohra,40,57,11,8,0,11,0
598059,2,Mandeep Singh,4,27,15,24,15,0,0
598059,2,PP Chawla,101,103,3,5,0,0,3
598060,1,CL White,83,126,23,43,0,10,13
598060,1,GH Vihari,30,116,37,41,4,27,6
598060,1,NLTC Perera,119,125,5,2,0,0,5
598060,1,PA Patel,1,26,14,26,14,0,0
598060,1,S Dhawan,9,82,41,59,18,23,0
598060,2,AT Rayudu,79,84,5,2,0,5,0
598060,2,DR Smith,1,22,17,21,17,0,0
598060,2,KA Pollard,85,122,26,60,0,10,16
598060,2,KD Karthik,23,76,23,30,6,17,0
598060,2,RG Sharma,75,119,15,20,0,10,5
598060,2,SR Tendulkar,13,74,31,38,13,18,0
598061,1,AJ Finch,7,77,32,48,13,19,0
598061,1,MK Pandey,35,118,47,66,2,34,11
598061,1,RV Uthappa,1,34,21,25,21,0,0
598061,1,Yuvraj Singh,78,121,20,30,0,7,13
598061,2,DB Das,102,122,6,8,0,0,6
598061,2,G Gambhir,1,31,17,12,17,0,0
598061,2,JH Kallis,14,27,7,1,7,0,0
598061,2,MK Tiwary,99,101,2,0,0,1,1
598061,2,MS Bisla,2,13,4,1,4,0,0
598061,2,R Bhatia,113,121,9,10,0,0,9
598061,2,RN ten Doeschate,33,98,30,42,4,26,0
598061,2,SMSM Senanayake,123,123,1,2,0,0,1
598061,2,YK Pathan,32,110,44,72,4,33,7
598062,1,DJ Bravo,108,124,8,12,0,0,8
598062,1,M Vijay,2,44,23,31,19,4,0
598062,1,MEK Hussey,1,59,26,26,17,9,0
598062,1,MS Dhoni,61,123,35,58,0,23,12
598062,1,RA Jadeja,68,106,17,24,0,13,4
598062,1,SK Raina,47,67,11,7,0,11,0
598062,2,A Nehra,111,111,1,0,0,0,1
598062,2,BJ Rohrer,52,60,5,4,0,5,0
598062,2,DA Warner,30,103,37,44,5,30,2
598062,2,IK Pathan,95,110,5,4,0,2,3
598062,2,J Botha,3,40,20,23,17,3,0
598062,2,KM Jadhav,44,50,4,2,0,4,0
598062,2,RE van der Merwe,61,92,16,14,0,16,0
598062,2,S Kaul,112,124,9,7,0,0,9
598062,2,UBT Chand,5,29,12,16,12,0,0
598062,2,UT Yadav,104,120,9,12,0,0,9
598062,2,V Sehwag,1,2,2,0,2,0,0
598063,1,AP Tare,5,78,37,59,13,24,0
598063,1,AT Rayudu,101,111,7,7,0,0,7
598063,1,GJ Maxwell,1,20,17,23,17,0,0
598063,1,Harbhajan Singh,106,124,7,15,0,0,7
598063,1,KA Pollard,81,104,14,17,0,12,2
598063,1,KD Karthik,21,73,21,21,6,15,0
598063,1,MG Johnson,113,121,7,2,0,0,7
598063,1,RG Sharma,75,98,9,14,0,9,0
598063,1,SL Malinga,122,122,1,1,0,0,1
598063,2,AM Rahane,8,35,8,4,8,0,0
598063,2,BJ Hodge,81,119,27,39,0,16,11
598063,2,DH Yagnik,61,80,14,10,0,14,0
598063,2,JP Faulkner,7,23,13,12,13,0,0
598063,2,KK Cooper,120,124,4,7,0,0,4
598063,2,R Dravid,2,6,5,4,5,0,0
598063,2,SR Watson,30,58,16,19,6,10,0
598063,2,STR Binny,40,123,29,37,0,20,9
598063,2,SV Samson,26,29,4,4,4,0,0
598064,1,AB de Villiers,96,124,19,38,0,4,15
598064,1,CA Pujara,1,95,48,51,19,29,0
598064,1,CH Gayle,4,70,32,59,17,15,0
598064,1,MC Henriques,113,125,7,16,0,0,7
598064,1,V Kohli,71,106,14,14,0,12,2
598064,2,DA Miller,48,113,37,100,0,33,4
598064,2,DJ Hussey,28,60,14,13,4,10,0
598064,2,Gurkeerat Singh,16,47,20,20,13,7,0
598064,2,Mandeep Singh,1,27,12,16,12,0,0
598064,2,R Sathish,62,112,18,27,0,10,8
598064,2,SE Marsh,6,15,7,6,7,0,0
598065,1,BB Samantray,19,114,46,55,12,28,6
598065,1,CL White,16,16,1,0,1,0,0
598065,1,DJG Sammy,69,101,19,23,0,18,1
598065,1,DW Steyn,118,118,1,0,0,0,1
598065,1,GH Vihari,8,65,28,19,14,14,0
598065,1,KV Sharma,120,123,3,4,0,0,3
598065,1,NLTC Perera,103,124,13,17,0,0,13
598065,1,PA Patel,1,7,6,2,6,0,0
598065,1,S Dhawan,5,12,3,1,3,0,0
598065,2,AM Rahane,2,52,25,12,17,8,0
598065,2,BJ Hodge,86,104,7,8,0,4,3
598065,2,JP Faulkner,97,100,3,6,0,1,2
598065,2,KK Cooper,102,119,12,26,0,0,12
598065,2,PV Tambe,105,120,6,3,0,0,6
598065,2,R Dravid,1,45,24,25,19,5,0
598065,2,SK Trivedi,121,121,1,0,0,0,1
598065,2,SR Watson,49,82,20,11,0,20,0
598065,2,STR Binny,72,85,8,8,0,8,0
598065,2,SV Samson,53,71,7,5,0,7,0
598065,2,Sachin Baby,87,96,7,3,0,7,0
598066,1,AC Gilchrist,1,14,7,5,7,0,0
598066,1,Azhar Mahmood,11,108,44,80,4,34,6
598066,1,DA Miller,105,118,5,6,0,0,5
598066,1,Gurkeerat Singh,119,119,1,0,0,0,1
598066,1,M Vohra,109,122,8,20,0,0,8
598066,1,Mandeep Singh,4,10,5,1,5,0,0
598066,1,P Kumar,124,124,1,0,0,0,1
598066,1,PP Chawla,120,123,2,1,0,0,2
598066,1,SE Marsh,15,104,47,63,20,26,1
598066,2,AP Tare,4,23,12,22,12,0,0
598066,2,AT Rayudu,6,53,22,26,17,5,0
598066,2,GJ Maxwell,1,3,3,0,3,0,0
598066,2,Harbhajan Singh,103,118,8,5,0,0,8
598066,2,KA Pollard,59,99,20,22,0,20,0
598066,2,KD Karthik,54,58,3,0,0,3,0
598066,2,NM Coulter-Nile,105,113,6,9,0,0,6
598066,2,R Dhawan,76,104,15,14,0,11,4
598066,2,RG Sharma,24,73,25,25,4,21,0
598066,2,SL Malinga,114,114,1,1,0,0,1
598067,1,AD Mathews,75,122,22,30,0,13,9
598067,1,AJ Finch,6,73,34,52,12,22,0
598067,1,LJ Wright,84,121,22,40,0,8,14
598067,1,MK Pandey,33,59,14,10,4,10,0
598067,1,RV Gomez,123,123,1,4,0,0,1
598067,1,RV Uthappa,1,32,20,24,20,0,0
598067,1,Yuvraj Singh,60,82,7,3,0,7,0
598067,2,B Chipli,17,49,17,16,13,4,0
598067,2,BJ Rohrer,51,62,9,7,0,9,0
598067,2,CM Gautam,63,107,23,30,0,20,3
598067,2,DA Warner,4,15,5,2,5,0,0
598067,2,DPMD Jayawardene,2,33,13,14,13,0,0
598067,2,IK Pathan,50,118,28,24,0,22,6
598067,2,M Morkel,109,109,1,0,0,0,1
598067,2,S Nadeem,120,126,5,6,0,0,5
598067,2,UT Yadav,110,127,9,8,0,0,9
598067,2,V Sehwag,34,48,10,11,5,5,0
598068,1,AB de Villiers,34,38,3,5,2,1,0
598068,1,CH Gayle,5,33,13,28,13,0,0
598068,1,MC Henriques,42,44,3,12,0,3,0
598068,1,V Kohli,1,50,29,56,21,8,0
598068,2,DJ Bravo,13,25,9,11,9,0,0
598068,2,M Vijay,3,38,19,32,18,1,0
598068,2,MEK Hussey,1,9,5,6,5,0,0
598068,2,MS Dhoni,26,48,10,24,3,7,0
598068,2,RA Jadeja,40,50,4,7,0,4,0
598068,2,SK Raina,10,10,1,0,1,0,0
598069,1,EJG Morgan,47,67,9,9,0,9,0
598069,1,G Gambhir,6,46,17,10,13,4,0
598069,1,Iqbal Abdulla,119,122,3,2,0,0,3
598069,1,JH Kallis,30,94,29,24,5,24,0
598069,1,MS Bisla,1,28,18,15,18,0,0
598069,1,P Dogra,101,112,8,5,0,0,8
598069,1,RN ten Doeschate,96,100,5,1,0,4,1
598069,1,SP Narine,117,118,2,1,0,0,2
598069,1,YK Pathan,68,123,29,49,0,19,10
598069,2,BB Samantray,112,114,2,5,0,0,2
598069,2,CL White,85,89,4,2,0,4,0
598069,2,DJG Sammy,101,117,12,17,0,0,12
598069,2,GH Vihari,71,97,13,6,0,13,0
598069,2,NLTC Perera,90,111,10,4,0,7,3
598069,2,PA Patel,1,84,37,47,20,17,0
598069,2,S Dhawan,2,70,35,42,16,19,0
598070,1,M Vijay,6,44,20,23,15,5,0
598070,1,MEK Hussey,1,120,58,86,21,28,9
598070,1,SK Raina,46,119,42,82,0,27,15
598070,2,AP Tare,4,10,7,7,7,0,0
598070,2,AT Rayudu,77,112,13,15,0,7,6
598070,2,DR Smith,1,51,28,68,17,11,0
598070,2,Harbhajan Singh,91,96,4,0,0,4,0
598070,2,KA Pollard,65,90,16,24,0,16,0
598070,2,KD Karthik,11,64,18,11,12,6,0
598070,2,MG Johnson,97,107,7,6,0,1,6
598070,2,PP Ojha,113,114,2,0,0,0,2
598070,2,RG Sharma,53,73,15,8,0,15,0
598070,2,SL Malinga,109,110,2,0,0,0,2
598071,1,BB Samantray,108,121,11,14,0,0,11
598071,1,CL White,16,66,28,31,10,18,0
598071,1,DJG Sammy,67,107,21,29,0,16,5
598071,1,DW Steyn,123,124,2,4,0,0,2
598071,1,GH Vihari,7,15,8,1,8,0,0
598071,1,KV Sharma,114,122,2,2,0,0,2
598071,1,NLTC Perera,96,112,6,11,0,2,4
598071,1,PA Patel,1,6,3,1,3,0,0
598071,1,S Dhawan,2,95,39,33,15,24,0
598071,2,AM Rahane,7,50,20,18,14,6,0
598071,2,BJ Hodge,62,118,29,54,0,19,10
598071,2,DH Yagnik,41,46,4,0,0,4,0
598071,2,JP Faulkner,96,110,11,11,0,1,10
598071,2,R Dravid,1,12,10,12,10,0,0
598071,2,SR Watson,19,40,15,24,12,3,0
598071,2,STR Binny,47,60,6,2,0,6,0
598071,2,SV Samson,51,95,21,10,0,21,0
598072,1,AM Rahane,7,40,18,21,16,2,0
598072,1,BJ Hodge,75,125,20,19,0,11,9
598072,1,DH Yagnik,97,120,16,31,0,1,15
598072,1,KK Cooper,94,95,2,4,0,2,0
598072,1,R Dravid,1,74,37,43,20,17,0
598072,1,SR Watson,41,53,8,6,0,8,0
598072,1,STR Binny,63,93,17,27,0,17,0
598072,1,SV Samson,58,59,2,0,0,2,0
598072,2,AP Tare,7,57,27,35,19,8,0
598072,2,AT Rayudu,105,120,11,17,0,0,11
598072,2,DR Smith,1,102,44,62,17,26,1
598072,2,Harbhajan Singh,110,123,4,6,0,0,4
598072,2,KA Pollard,99,108,6,11,0,1,5
598072,2,KD Karthik,59,88,17,22,0,17,0
598072,2,R Dhawan,121,122,2,4,0,0,2
598072,2,RG Sharma,89,98,8,2,0,8,0
598073,1,AP Tare,7,7,1,0,1,0,0
598073,1,AT Rayudu,21,93,36,37,8,28,0
598073,1,DR Smith,1,4,4,4,4,0,0
598073,1,Harbhajan Singh,94,110,8,14,0,1,7
598073,1,KA Pollard,59,123,32,60,0,23,9
598073,1,KD Karthik,5,58,26,21,18,8,0
598073,1,MG Johnson,117,118,2,1,0,0,2
598073,1,PP Ojha,121,121,1,1,0,0,1
598073,1,R Dhawan,112,115,3,3,0,0,3
598073,1,RG Sharma,8,20,5,2,5,0,0
598073,1,SL Malinga,119,120,2,0,0,0,2
598073,2,CH Morris,72,72,1,0,0,1,0
598073,2,DJ Bravo,11,38,16,15,16,0,0
598073,2,JA Morkel,48,69,10,10,0,10,0
598073,2,M Vijay,2,47,20,18,14,6,0
598073,2,MEK Hussey,1,4,2,1,2,0,0
598073,2,MM Sharma,111,112,2,0,0,0,2
598073,2,MS Dhoni,45,127,45,63,0,30,15
598073,2,R Ashwin,73,110,18,9,0,11,7
598073,2,RA Jadeja,41,42,2,0,0,2,0
598073,2,S Badrinath,6,10,3,0,3,0,0
598073,2,SK Raina,5,5,1,0,1,0,0
729279,1,G Gambhir,1,11,8,0,8,0,0
729279,1,JH Kallis,8,113,46,72,7,34,5
729279,1,MK Pandey,12,105,53,64,21,26,6
729279,1,RV Uthappa,107,111,2,1,0,0,2
729279,1,SA Yadav,119,124,5,13,0,0,5
729279,1,Shakib Al Hasan,116,118,2,1,0,0,2
729279,1,YK Pathan,112,120,4,4,0,0,4
729279,2,AP Tare,5,47,22,24,18,4,0
729279,2,AT Rayudu,29,97,40,48,5,34,1
729279,2,CJ Anderson,98,110,8,2,0,0,8
729279,2,CM Gautam,113,121,7,7,0,0,7
729279,2,Harbhajan Singh,111,112,2,0,0,0,2
729279,2,KA Pollard,95,120,8,6,0,2,6
729279,2,MEK Hussey,1,28,13,3,13,0,0
729279,2,RG Sharma,50,92,20,27,0,20,0
729281,1,JP Duminy,27,126,47,67,7,30,10
729281,1,KD Karthik,22,22,1,0,1,0,0
729281,1,LRPL Taylor,47,124,39,43,0,25,14
729281,1,M Vijay,6,46,20,18,15,5,0
729281,1,MA Agarwal,1,19,10,6,10,0,0
729281,1,MK Tiwary,23,26,3,1,3,0,0
729281,2,NJ Maddinson,5,11,6,4,6,0,0
729281,2,PA Patel,1,55,28,37,22,6,0
729281,2,V Kohli,12,104,38,49,8,28,2
729281,2,Yuvraj Singh,56,103,28,48,0,26,2
729283,1,BB McCullum,2,82,45,67,24,21,0
729283,1,DJ Bravo,121,126,3,8,0,0,3
729283,1,DR Smith,1,106,42,65,12,28,2
729283,1,MS Dhoni,108,128,11,26,0,0,11
729283,1,SK Raina,84,120,19,24,0,11,8
729283,2,AR Patel,24,32,3,2,3,0,0
729283,2,CA Pujara,1,23,10,13,10,0,0
729283,2,DA Miller,33,115,37,54,1,28,8
729283,2,GJ Bailey,100,118,10,17,0,1,9
729283,2,GJ Maxwell,20,99,43,95,12,31,0
729283,2,V Sehwag,3,18,10,19,10,0,0
729285,1,AJ Finch,1,5,5,2,5,0,0
729285,1,DA Warner,6,83,35,32,13,22,0
729285,1,DJG Sammy,84,110,11,6,0,9,2
729285,1,KL Rahul,73,107,18,20,0,13,5
729285,1,KV Sharma,117,123,5,4,0,0,5
729285,1,S Dhawan,7,72,34,38,18,16,0
729285,1,Y Venugopal Rao,108,125,12,16,0,0,12
729285,2,AM Nayar,1,3,3,4,3,0,0
729285,2,AM Rahane,7,98,53,59,18,35,0
729285,2,BJ Hodge,99,108,8,1,0,0,8
729285,2,JP Faulkner,118,119,2,8,0,0,2
729285,2,R Bhatia,111,113,3,4,0,0,3
729285,2,SR Watson,22,39,7,3,6,1,0
729285,2,STR Binny,40,117,32,48,0,24,8
729285,2,SV Samson,4,21,9,3,9,0,0
729287,1,AP Tare,2,44,17,17,15,2,0
729287,1,AT Rayudu,25,103,37,35,6,29,2
729287,1,CJ Anderson,72,104,19,18,0,17,2
729287,1,Harbhajan Singh,105,117,8,8,0,0,8
729287,1,JJ Bumrah,123,123,1,1,0,0,1
729287,1,KA Pollard,59,71,7,3,0,7,0
729287,1,MEK Hussey,1,24,15,16,15,0,0
729287,1,PP Ojha,118,124,5,1,0,0,5
729287,1,RG Sharma,48,58,5,2,0,5,0
729287,1,SL Malinga,111,120,4,2,0,0,4
729287,1,Z Khan,107,108,2,0,0,0,2
729287,2,AB de Villiers,24,103,48,45,8,37,3
729287,2,NJ Maddinson,1,18,8,12,8,0,0
729287,2,PA Patel,4,106,45,57,16,23,6
729287,2,V Kohli,20,21,2,0,2,0,0
729287,2,Yuvraj Singh,22,23,2,0,2,0,0
729289,1,G Gambhir,7,13,4,0,4,0,0
729289,1,JH Kallis,2,2,1,0,1,0,0
729289,1,MK Pandey,4,73,42,48,23,19,0
729289,1,RV Uthappa,14,109,41,55,8,29,4
729289,1,SA Yadav,127,129,2,4,0,0,2
729289,1,Shakib Al Hasan,76,125,22,30,0,12,10
729289,1,YK Pathan,110,126,8,11,0,0,8
729289,2,JDS Neesham,99,119,11,8,0,0,11
729289,2,JP Duminy,45,120,35,52,0,25,10
729289,2,KD Karthik,6,89,40,56,12,28,0
729289,2,LRPL Taylor,29,43,9,6,8,1,0
729289,2,M Vijay,1,5,2,0,2,0,0
729289,2,MA Agarwal,2,25,14,26,14,0,0
729289,2,MK Tiwary,90,98,6,8,0,6,0
729291,1,AM Nayar,1,39,19,19,18,1,0
729291,1,AM Rahane,4,14,8,13,8,0,0
729291,1,JP Faulkner,105,121,7,8,0,0,7
729291,1,SPD Smith,98,123,15,27,0,1,14
729291,1,SR Watson,40,82,29,50,0,29,0
729291,1,STR Binny,83,96,8,12,0,8,0
729291,1,SV Samson,19,104,34,52,10,21,3
729291,2,CA Pujara,1,113,38,40,15,18,5
729291,2,DA Miller,89,116,19,51,0,8,11
729291,2,GJ Maxwell,19,86,45,89,11,34,0
729291,2,V Sehwag,2,11,7,2,7,0,0
729291,2,WP Saha,12,17,3,2,3,0,0
729293,1,BB McCullum,3,21,10,9,10,0,0
729293,1,DR Smith,2,68,28,29,17,11,0
729293,1,F du Plessis,74,106,17,24,0,14,3
729293,1,M Manhas,117,123,5,13,0,0,5
729293,1,MS Dhoni,92,114,15,32,0,3,12
729293,1,R Ashwin,120,120,1,1,0,0,1
729293,1,RA Jadeja,112,116,3,7,0,0,3
729293,1,SK Raina,22,90,41,56,9,32,0
729293,2,JD Unadkat,89,95,5,1,0,5,0
729293,2,JDS Neesham,58,84,15,22,0,15,0
729293,2,JP Duminy,28,49,14,15,6,8,0
729293,2,KD Karthik,17,74,22,21,9,13,0
729293,2,LRPL Taylor,51,57,6,6,0,6,0
729293,2,M Vijay,3,21,12,11,12,0,0
729293,2,MA Agarwal,1,13,7,2,7,0,0
729293,2,MK Tiwary,25,26,2,0,2,0,0
729293,2,Mohammed Shami,85,88,3,1,0,3,0
729293,2,S Nadeem,75,96,8,3,0,8,0
729295,1,CA Pujara,1,67,32,35,17,15,0
729295,1,DA Miller,68,95,10,10,0,10,0
729295,1,GJ Bailey,103,120,8,10,0,0,8
729295,1,GJ Maxwell,46,111,42,95,0,32,10
729295,1,MG Johnson,115,124,6,4,0,0,6
729295,1,V Sehwag,2,40,22,30,19,3,0
729295,2,A Mishra,111,120,5,4,0,0,5
729295,2,AJ Finch,1,30,14,19,14,0,0
729295,2,B Kumar,117,121,3,1,0,0,3
729295,2,DA Warner,10,33,11,8,11,0,0
729295,2,DJG Sammy,68,86,11,15,0,11,0
729295,2,DW Steyn,92,116,16,12,0,7,9
729295,2,IK Pathan,48,67,9,5,0,9,0
729295,2,KL Rahul,32,90,27,27,3,24,0
729295,2,KV Sharma,87,110,8,10,0,5,3
729295,2,S Dhawan,7,9,3,1,3,0,0
729295,2,Y Venugopal Rao,34,46,9,11,5,4,0
729297,1,BB McCullum,12,33,10,6,10,0,0
729297,1,DR Smith,1,45,28,50,26,2,0
729297,1,F du Plessis,47,61,9,7,0,9,0
729297,1,M Manhas,72,91,10,10,0,10,0
729297,1,MS Dhoni,54,68,8,5,0,8,0
729297,1,R Ashwin,92,124,13,9,0,4,9
729297,1,RA Jadeja,64,127,33,36,0,18,15
729297,1,SK Raina,38,51,9,4,0,9,0
729297,2,AM Nayar,1,10,7,5,7,0,0
729297,2,AM Rahane,6,33,12,15,12,0,0
729297,2,DS Kulkarni,88,121,19,28,0,6,13
729297,2,JP Faulkner,81,82,2,4,0,2,0
729297,2,PV Tambe,115,117,2,2,0,0,2
729297,2,R Bhatia,68,113,20,23,0,12,8
729297,2,SPD Smith,43,79,20,19,0,20,0
729297,2,SR Watson,34,41,6,7,2,4,0
729297,2,STR Binny,44,66,11,8,0,11,0
729297,2,SV Samson,11,42,16,16,15,1,0
729297,2,TG Southee,83,87,4,4,0,4,0
729299,1,CA Lynn,9,71,31,45,13,18,0
729299,1,G Gambhir,3,3,1,0,1,0,0
729299,1,JH Kallis,1,94,42,43,19,23,0
729299,1,MK Pandey,4,8,3,5,3,0,0
729299,1,R Vinay Kumar,110,124,5,4,0,0,5
729299,1,RV Uthappa,74,105,18,22,0,15,3
729299,1,SA Yadav,96,122,18,24,0,2,16
729299,1,YK Pathan,72,73,2,0,0,2,0
729299,2,AB de Villiers,98,121,12,11,0,1,11
729299,2,JA Morkel,116,123,5,6,0,0,5
729299,2,PA Patel,1,50,19,21,14,5,0
729299,2,V Kohli,48,97,23,31,0,23,0
729299,2,YV Takawale,7,47,28,40,22,6,0
729299,2,Yuvraj Singh,52,115,33,29,0,25,8
729301,1,AJ Finch,5,122,53,88,15,26,12
729301,1,DA Warner,41,120,45,58,0,33,12
729301,1,S Dhawan,1,40,22,33,21,1,0
729301,2,JP Duminy,108,123,6,19,0,0,6
729301,2,KD Karthik,77,102,14,15,0,12,2
729301,2,KP Pietersen,71,103,17,16,0,14,3
729301,2,M Vijay,2,76,40,52,23,17,0
729301,2,MK Tiwary,104,121,13,23,0,0,13
729301,2,Q de Kock,1,70,30,48,13,17,0
729303,1,AP Tare,3,28,19,23,19,0,0
729303,1,AT Rayudu,108,109,2,1,0,0,2
729303,1,CJ Anderson,18,92,31,39,6,25,0
729303,1,CM Gautam,111,118,4,7,0,0,4
729303,1,Harbhajan Singh,113,114,2,0,0,0,2
729303,1,KA Pollard,94,112,11,12,0,2,9
729303,1,MEK Hussey,1,12,7,1,7,0,0
729303,1,RG Sharma,29,106,41,50,4,33,4
729303,1,Z Khan,117,120,3,7,0,0,3
729303,2,BB McCullum,7,117,53,71,16,29,8
729303,2,DR Smith,1,39,22,29,20,2,0
729303,2,F du Plessis,48,98,25,20,0,25,0
729303,2,MS Dhoni,100,116,10,14,0,0,10
729303,2,SK Raina,41,47,4,1,0,4,0
729305,1,AB Dinda,89,91,3,0,0,3,0
729305,1,AB de Villiers,14,14,1,0,1,0,0
729305,1,JA Morkel,34,53,13,7,3,10,0
729305,1,MA Starc,58,85,16,18,0,16,0
729305,1,PA Patel,1,1,1,1,1,0,0
729305,1,R Rampaul,65,88,13,13,0,13,0
729305,1,S Rana,15,33,8,3,8,0,0
729305,1,V Kohli,5,64,25,21,13,12,0
729305,1,YV Takawale,2,4,3,0,3,0,0
729305,1,Yuvraj Singh,6,13,7,3,7,0,0
729305,2,AM Nayar,37,80,17,11,2,15,0
729305,2,AM Rahane,1,28,19,23,19,0,0
729305,2,KK Nair,8,41,12,8,9,3,0
729305,2,SR Watson,42,79,24,24,0,24,0
729305,2,SV Samson,29,35,6,2,6,0,0
729307,1,AR Patel,88,111,10,7,0,4,6
729307,1,CA Pujara,1,8,7,8,7,0,0
729307,1,DA Miller,49,60,10,14,0,10,0
729307,1,GJ Bailey,62,84,15,11,0,15,0
729307,1,GJ Maxwell,27,48,12,15,6,6,0
729307,1,L Balaji,113,114,2,0,0,0,2
729307,1,MG Johnson,112,112,1,0,0,0,1
729307,1,R Dhawan,87,122,18,19,0,8,10
729307,1,Sandeep Sharma,115,121,5,2,0,0,5
729307,1,V Sehwag,9,86,30,37,13,17,0
729307,1,WP Saha,12,26,10,14,10,0,0
729307,2,CA Lynn,27,70,18,13,5,13,0
729307,2,G Gambhir,18,26,5,1,5,0,0
729307,2,JH Kallis,8,32,11,9,11,0,0
