player,match_id,impact_score_0_100,rolling_im_last10,rank_in_last10_old_to_new
CL White,598048,29.2096243998268,38.670595647083566,5
CL White,598056,57.89867720009515,41.875991647994944,6
CL White,598060,57.31782048897446,44.741557092613476,7
CL White,598065,50.03101365281608,46.02266711284594,8
CL White,598069,47.64697222962324,46.52598077513478,9
CL White,598071,52.73799533728766,48.22148486350134,10
CM Gautam,729279,43.78447534591726,48.72232214689187,1
CM Gautam,729303,55.196502745968814,50.31147297547229,2
CM Gautam,729309,36.98419192645721,47.356428313386104,3
CM Gautam,729317,44.9073425700288,46.77279476928809,4
CM Gautam,733973,48.86796025169087,47.06525860643173,5
CM Gautam,733983,46.600890559846704,46.877431374141686,6
CM Gautam,733995,55.389349015338816,48.30277881578049,7
CM Gautam,734001,48.60586129920146,48.34000271555437,8
CM Gautam,734009,49.34321064257854,48.54010055042261,9
CM Gautam,829707,50.330478032012,48.95764692943976,10
CR Brathwaite,981003,55.84704216750933,60.307595637031525,1
CR Brathwaite,981011,69.76920378458924,62.34830747630757,2
CR Brathwaite,1082595,29.261998694014657,56.56130623390938,3
CR Brathwaite,1082640,59.11983534408048,57.01500822365206,4
CR Brathwaite,1136614,37.16349096907008,53.43012888866247,5
CR Brathwaite,1136617,47.07513972533644,52.16855617819542,6
CR Brathwaite,1136619,48.448154191844914,50.97542978000083,7
CR Brathwaite,1136620,69.81823592392884,53.55836748606912,8
CR Brathwaite,1178401,47.84663162245148,51.71131719372362,9
CR Brathwaite,1178418,65.586986055334,54.03802895058493,10
CR Woakes,1082636,42.73084885977513,48.30150163685932,1
CR Woakes,1082639,59.83758934935786,50.191628952126365,2
CR Woakes,1136563,10.783667409298651,43.00920019600061,3
CR Woakes,1136568,46.798710922320495,42.97144134983002,4
CR Woakes,1136571,38.60894475966813,41.762497540283725,5
CR Woakes,1136574,26.04839121179144,38.42898474097921,6
CR Woakes,1136579,22.475537238774507,34.578479104910905,7
CR Woakes,1254059,51.920056060432834,36.80114913064978,8
CR Woakes,1254064,62.83978119977985,41.446497826489626,9
CR Woakes,1254068,28.789683733448705,39.22601857876633,10
CRD Fernando,335997,44.94404367649226,44.94404367649226,1
CRD Fernando,336012,45.57114503466138,45.27409702289706,2
CRD Fernando,336024,27.759104802325005,38.78828528693113,3
CRD Fernando,336028,26.114609795570697,35.00457374086379,4
CRD Fernando,336036,78.17193219878428,45.687148146704054,5
CRD Fernando,419152,60.221601987019234,49.04758022734491,6
CRD Fernando,419157,45.561985952210335,48.57099045424023,7
CRD Fernando,419161,35.78717142995262,46.33665044442758,8
CRD Fernando,419162,67.38558336346793,50.356112256812935,9
CRD Fernando,419165,61.46229657240688,52.76974271548151,10
CV Varun,1473452,61.16077270984957,54.599528437075605,1
CV Varun,1473456,53.03909234188091,54.65573198363436,2
CV Varun,1473462,67.88053924511675,57.53915436614363,3
CV Varun,1473468,61.24888402993906,58.924623869927885,4
CV Varun,1473476,46.4201243759956,56.86854364310257,5
CV Varun,1473481,33.95856430202244,52.95446094226116,6
CV Varun,1473485,26.5953303372647,48.17875935464679,7
CV Varun,1473490,27.640563732656144,44.080693807482845,8
CV Varun,1473494,67.7629539346775,47.10205389541515,9
CV Varun,1473505,10.737929857679248,39.56846954821496,10
D Brevis,1304115,5.130013450744201,50.00577435146334,1
D Brevis,1422123,41.72058089059298,47.80515200002778,2
D Brevis,1422132,50.03101365281608,47.45993725023747,3
D Brevis,1426305,45.30518779398013,46.22756448696414,4
D Brevis,1473480,63.89198544579372,48.41378674140705,5
D Brevis,1473486,59.33652837835561,49.939538177204355,6
D Brevis,1473489,48.629972883901615,49.011537341342006,7
D Brevis,1473494,89.4631315965143,56.31433594017182,8
D Brevis,1473500,74.09271536417839,60.77555274558524,9
D Brevis,1473504,79.7353743028553,65.73940198419974,10
D Ferreira,1426294,44.0322150272259,44.0322150272259,1
D Ferreira,1426303,48.01819167158819,46.13009747162711,2
D Ferreira,1473472,43.56487034124967,45.187783284244354,3
D Jansen,1359496,7.931206419639118,7.931206419639118,1
D Kalyankrishna,335990,43.41607369723684,43.41607369723684,1
D Kalyankrishna,335994,39.27357800477998,41.23581280647008,2
D Kalyankrishna,335999,12.016048672820403,30.405602901819208,3
D Padikkal,1473438,45.81807149760188,46.601670838500134,1
D Padikkal,1473445,87.41312950793588,53.51354881179288,2
D Padikkal,1473451,56.69102370529069,54.21953213545769,3
D Padikkal,1473458,76.11947570882391,58.67115836060785,4
D Padikkal,1473461,34.346080899914064,54.97954874915529,5
D Padikkal,1473465,44.51887180879494,53.61515305349267,6
D Padikkal,1473474,90.34151649544208,60.519104124600766,7
D Padikkal,1473479,76.77026460736923,64.28029337699218,8
D Padikkal,1473483,47.98900653836085,62.22783973475686,9
D Padikkal,1473489,51.72823249845126,60.541364654068914,10
D Pretorius,1304053,61.58754991697919,61.58754991697919,1
D Pretorius,1304057,72.8645710825252,67.52282421463498,2
D Pretorius,1304079,44.574563099089765,59.04545074331326,3
D Pretorius,1304084,26.18280708190535,49.3243693173505,4
D Pretorius,1304092,47.84872258507929,48.75765728650527,5
D Pretorius,1304095,34.246469112155054,45.326950418137386,6
D Pretorius,1359486,69.75794886827154,49.999746420840076,7
D Salunkhe,335984,64.38538625433695,64.38538625433695,1
D Salunkhe,335987,36.94274671606009,49.941891760507026,2
D Salunkhe,335990,50.27265116432364,50.010900819350844,3
D Salunkhe,336019,53.07485718075634,50.86594440574458,4
D Salunkhe,336033,52.02733884995342,51.12599642448432,5
D Wiese,829795,35.68962956932508,53.15810662630844,1
D Wiese,829803,58.47171878208723,54.28244890126163,2
D Wiese,829807,58.2229567696475,55.264950589302515,3
D Wiese,829813,64.88456076402333,57.3834150886695,4
D Wiese,829819,51.8184237829848,56.194390425213214,5
D Wiese,829821,83.05337645453405,60.990356323594206,6
D Wiese,980921,30.46363951971446,55.95674650960396,7
D Wiese,1359507,40.51109025616558,53.00206576785731,8
D Wiese,1359510,72.49936399995872,56.26728201480257,9
D Wiese,1359513,47.286412883809696,54.6717302121039,10
D du Preez,392208,43.30524452525515,43.30524452525515,1
D du Preez,392213,39.522565502439264,41.31436082903626,2
DA Miller,1473441,46.28268562359204,53.04764450075218,1
DA Miller,1473444,67.90291466726346,55.5187743571702,2
DA Miller,1473450,45.76316930572759,53.66559464190409,3
DA Miller,1473453,52.45072587714529,53.16465591706271,4
DA Miller,1473456,47.305277202684536,52.078846682208514,5
DA Miller,1473463,24.854640591287552,46.81831807029796,6
DA Miller,1473473,40.53709573650125,44.77320549543446,7
DA Miller,1473477,36.95345211748218,43.15766506735837,8
DA Miller,1473482,61.15208360819424,45.66264750324006,9
DA Miller,1473491,57.01181464616239,47.540169854104896,10
DA Warner,1359538,63.5776236127992,58.69029803380049,1
DA Warner,1359541,53.06838180711363,58.663488009995696,2
DA Warner,1422120,69.44448698814597,61.13401642765852,3
DA Warner,1422127,71.58338968797509,63.73654362930279,4
DA Warner,1422131,57.034655021608586,63.23206040847243,5
DA Warner,1422134,52.68498459440694,61.6942918749824,6
DA Warner,1422138,54.1995009164564,60.346508526300504,7
DA Warner,1426264,46.39829479907949,57.56629158453252,8
DA Warner,1426273,48.60586129920146,55.513833736551256,9
DA Warner,1426300,50.61941505278895,53.816261029934225,10
DAJ Bracewell,548310,51.792311596001966,51.792311596001966,1
DB Das,548357,44.0322150272259,44.2299401635906,1
DB Das,548363,59.15160694161399,46.713217802516056,2
DB Das,548368,53.75010618177125,47.55938700452835,3
DB Das,548370,51.04108557282453,48.0158439053938,4
DB Das,598016,44.0322150272259,47.17734212639822,5
DB Das,598022,56.98904952730746,49.25361665586456,6
DB Das,598029,38.97305054319318,47.70982310248359,7
DB Das,598040,20.793564140234395,42.932246479613745,8
DB Das,598050,57.83589689739288,45.28065116917457,9
DB Das,598061,48.26679554941976,46.039933755309114,10
DB Ravi Teja,501224,45.01656371519515,45.09340977673151,1
DB Ravi Teja,501229,53.91920397949389,46.80637619845266,2
DB Ravi Teja,501239,56.31155457307843,48.95431545537101,3
DB Ravi Teja,501243,33.56075955600998,46.62986103561374,4
DB Ravi Teja,501250,37.53809047231347,45.27845801239664,5
DB Ravi Teja,501264,59.4329722086032,48.30447404951413,6
DB Ravi Teja,548311,47.3704117824166,48.26930071157951,7
DB Ravi Teja,548314,55.8871547473333,49.491705503859116,8
DB Ravi Teja,598000,47.305277202684536,48.975414412003325,9
DB Ravi Teja,598013,36.12825356014805,46.65529291112489,10
DE Bollinger,501261,56.82773173703491,59.70463283938321,1
DE Bollinger,501266,48.7238777133938,57.5793886266134,2
DE Bollinger,501268,58.87090924453743,57.5318360722272,3
DE Bollinger,501271,68.03943696259161,58.73328159731205,4
DE Bollinger,548306,48.06773379652384,56.644912945541726,5
DE Bollinger,548311,62.32441367825244,57.35512114197045,6
DE Bollinger,548316,60.452238507259366,57.58918415469568,7
DE Bollinger,548318,33.22029780294065,53.248431389026045,8
DE Bollinger,548330,40.6688776752535,50.69313428706619,9
DE Bollinger,548332,48.93657517627911,50.2117239384427,10
DG Nalkande,1304062,31.305281492022942,31.305281492022942,1
DG Nalkande,1304067,47.71462189552029,39.94177644123207,2
DG Nalkande,1370350,19.9462886770433,32.56802725060367,3
DG Nalkande,1422130,59.59352113036017,40.479581029568074,4
DG Nalkande,1422135,45.26764981544495,41.76056349912043,5
DG Nalkande,1422139,44.23489136030861,42.420979790166925,6
DH Yagnik,598005,52.71855154266015,50.65535629825488,1
DH Yagnik,598009,62.40655705054122,53.04586003532426,2
DH Yagnik,598019,66.21309940437186,55.8278767780642,3
DH Yagnik,598023,55.33100885152065,56.39192724993943,4
DH Yagnik,598026,49.25451447840075,55.6775804599627,5
DH Yagnik,598043,62.3757934103123,57.38431189943681,6
DH Yagnik,598063,31.25590603824921,52.903555596315705,7
DH Yagnik,598071,42.38615520076705,50.59481087949148,8
DH Yagnik,598072,45.129172661244525,49.197329845333776,9
DH Yagnik,734003,36.76477882609732,46.35842287641588,10
DJ Bravo,1304047,62.500647173902905,56.510530242651654,1
DJ Bravo,1304053,69.96343020182277,58.85096849120925,2
DJ Bravo,1304057,29.86067078864333,53.835021707038486,3
DJ Bravo,1304063,57.33708315166963,54.13229174580831,4
DJ Bravo,1304068,46.57830635941584,52.76373244654051,5
DJ Bravo,1304075,59.07671109151124,53.43846350914452,6
DJ Bravo,1304079,40.40584599563246,51.04608316383633,7
DJ Bravo,1304084,70.9323490674611,54.23370061549494,8
DJ Bravo,1304101,45.18530862702866,52.54408844759364,9
DJ Bravo,1304105,50.10310509276006,52.12196716320506,10
DJ Harris,548311,51.4517320826448,51.4517320826448,1
DJ Harris,548329,42.81449063266574,46.90581553002424,2
DJ Harris,548356,41.06078126952128,44.72415129816158,3
DJ Harris,548359,49.12707913881008,45.985172719224465,4
DJ Hooda,1426286,52.02337288356105,55.37738262916739,1
DJ Hooda,1426292,58.096804600756535,56.15127879627167,2
DJ Hooda,1426302,58.49406376161531,56.86145136447815,3
DJ Hooda,1426305,56.277398114860375,56.96727494777615,4
DJ Hooda,1473440,46.74090544787848,55.18762568622355,5
DJ Hooda,1473445,35.87666074136711,51.47882994502177,6
DJ Hooda,1473462,42.9116061279903,49.78305321941784,7
DJ Hooda,1473480,4.671831254753393,41.0600404836191,8
DJ Hooda,1473486,50.62633771847711,41.403796902183956,9
DJ Hooda,1473504,45.42878758887541,41.190073923744805,10
DJ Hussey,598031,37.2344451779138,38.47505110662641,1
DJ Hussey,598037,42.05186695403912,38.193132856467564,2
DJ Hussey,598041,63.28326689066902,42.67080044675855,3
DJ Hussey,598052,48.41067705839644,43.7536365181199,4
DJ Hussey,598059,54.85765193172098,46.11113955662125,5
DJ Hussey,598064,46.95206290017758,46.84898702868309,6
DJ Hussey,734013,0.9842284066240268,39.11277716680008,7
DJ Hussey,734029,66.22916417805197,43.631154091714365,8
DJ Hussey,734045,46.66295216210248,44.54328825374591,9
DJ Hussey,734047,47.57517054304416,45.33222749475278,10
DJ Jacobs,501201,38.532508492192775,38.532508492192775,1
DJ Jacobs,501205,55.79234429868509,47.61663260087294,2
DJ Jacobs,501210,24.72754224286836,39.17283663164413,3
DJ Jacobs,501224,59.89262943378263,45.22177906936682,4
DJ Jacobs,501231,39.01309959250658,43.718161495400224,5
DJ Jacobs,501237,49.059887136371024,44.9192712693263,6
DJ Jacobs,548325,22.755801992090085,40.44708603763628,7
DJ Malan,1254086,32.90623793053836,32.90623793053836,1
DJ Mitchell,1422136,44.82732599937587,45.53110728333401,1
DJ Mitchell,1426260,59.80205060054692,48.65447286480073,2
DJ Mitchell,1426267,38.303319560628736,47.008637538475256,3
DJ Mitchell,1426277,51.69029565079912,48.15547361050493,4
DJ Mitchell,1426284,87.70401379301158,55.72343424918443,5
DJ Mitchell,1426287,51.20102777908263,55.93542397292219,6
DJ Mitchell,1426291,70.36558251116455,59.410702803743085,7
DJ Mitchell,1426297,88.50364127804679,65.15168977558007,8
DJ Mitchell,1426299,63.89995762736077,65.73297379498992,9
DJ Mitchell,1426306,46.423734035477054,63.12279947142999,10
DJ Muthuswami,829707,50.391020634278064,50.391020634278064,1
DJ Muthuswami,829725,43.19036149910399,46.60120003681803,2
DJ Muthuswami,829731,41.48365776023651,44.69177763587132,3
DJ Muthuswami,829739,36.77160181647734,42.33320513057884,4
DJ Muthuswami,829747,61.84886232530221,47.14952389956517,5
DJ Muthuswami,829757,24.896070939635745,42.25013691874591,6
DJ Thornely,335985,40.41043199489655,40.41043199489655,1
DJ Thornely,336004,64.08980608219844,52.873260461897544,2
DJ Thornely,336018,47.50289258483221,50.93039394619557,3
DJ Thornely,336021,50.075948411011375,50.70226441163138,4
DJ Thornely,336024,26.107997240959925,44.57194708330319,5
DJ Willey,1136603,22.95945691268011,42.40851019004695,1
DJ Willey,1136606,46.01899759917938,43.66569049269942,2
DJ Willey,1304049,60.04791736234322,48.425170383156946,3
DJ Willey,1304052,38.97335362793636,46.0786097011344,4
DJ Willey,1304059,62.14958297504605,49.61382050903502,5
DJ Willey,1304064,55.87030098148341,50.96238887463477,6
DJ Willey,1359483,38.91498161641178,48.77439792645061,7
DJ Willey,1359489,54.192350238087165,49.80072285359447,8
DJ Willey,1359506,78.83921036603327,55.17246594643902,9
DJ Willey,1359510,34.44994687161838,51.945461358254676,10
DJG Sammy,729301,26.6947403779794,44.44380422212857,1
DJG Sammy,729311,42.94161406661536,43.560861883222096,2
DJG Sammy,729317,75.17300447971364,48.45444168474758,3
DJG Sammy,733977,33.11421946103917,45.417437304624485,4
DJG Sammy,734015,25.88966072429204,41.4436158926234,5
DJG Sammy,734021,54.76433405525514,43.43146568455058,6
DJG Sammy,734029,41.38522967833988,43.12806193421105,7
DJG Sammy,734037,59.64059009256023,46.26269254021281,8
DJG Sammy,829713,52.83046205103,47.82329937561698,9
DJG Sammy,829719,54.31509442415571,49.34608361703976,10
DJM Short,1136564,46.68129467184197,46.68129467184197,1
DJM Short,1136566,61.95184073414688,54.71842417831824,2
DJM Short,1136571,36.47459168305157,47.991216326391594,3
DJM Short,1136575,37.45927173573804,44.860230325909214,4
DJM Short,1136592,85.6162956094487,54.97109470876555,5
DJM Short,1136598,53.4277144704897,54.77639196936204,6
DJM Short,1136607,50.330478032012,54.01288591911622,7
DL Chahar,1473458,36.30992852487474,50.85082036493152,1
DL Chahar,1473466,69.51738801428436,54.10578280480076,2
DL Chahar,1473470,26.1430133758935,48.952485854965516,3
DL Chahar,1473475,45.71675576964604,47.764514314454026,4
DL Chahar,1473478,61.00942216041959,49.54094721818769,5
DL Chahar,1473482,35.563538505744184,47.01771830299503,6
DL Chahar,1473487,40.21986852000888,45.489946986659035,7
DL Chahar,1473493,31.912572748044685,42.725480149612146,8
DL Chahar,1473501,52.05713296111465,43.95875515058628,9
DL Chahar,1473506,32.905257983662594,41.62682814013362,10
DL Vettori,501271,49.54435965503226,54.46137717337911,1
DL Vettori,548310,65.54931806522767,56.478445525925345,2
DL Vettori,548315,75.59431934300308,60.12098664934252,3
DL Vettori,548318,52.98332104134752,59.007951072438075,4
DL Vettori,548324,78.34581310338524,62.42065396249116,5
DL Vettori,548327,63.59469549507664,62.893184138555256,6
DL Vettori,548331,72.95219935256935,65.42851892548616,7
DL Vettori,548336,64.49517534177194,66.06994860380092,8
DL Vettori,548344,27.406170567804452,59.77509873514593,9
DL Vettori,548350,73.15458643966765,61.7724486213882,10
DM Bravo,1082620,50.16815959888499,50.16815959888499,1
DNT Zoysa,335994,57.36758080081838,57.36758080081838,1
DNT Zoysa,335999,47.74884260312332,52.30508701255783,2
DNT Zoysa,336024,49.76988048662893,51.34737165559059,3
DP Conway,1359535,40.15209304984776,42.71421120201211,1
DP Conway,1359541,59.994757645223096,45.4913257136106,2
DP Conway,1370350,38.52694201299287,44.052357203020264,3
DP Conway,1370353,79.74688354421139,50.22075348866524,4
DP Conway,1473454,40.67570332627653,49.33099243852278,5
DP Conway,1473459,36.01584028123594,47.73360843845814,6
DP Conway,1473462,51.089574962416414,48.58824472890839,7
DP Conway,1473494,47.98900653836085,48.29508767197172,8
DP Conway,1473500,58.01975752976691,50.26051871800698,9
DP Conway,1473504,69.54680584961761,54.06124509423266,10
DP Nannes,419131,74.53538278517848,61.441602181670575,1
DP Nannes,419155,54.87392264259775,60.50961930001619,2
DP Nannes,419160,73.09347876184881,62.747888319081795,3
DP Nannes,501200,58.418732814484656,62.50181656591314,4
DP Nannes,501205,60.50759450749844,62.377573915987405,5
DP Nannes,598002,90.6645530573754,67.80927585629848,6
DP Nannes,598007,59.71791742641119,67.08014933880935,7
DP Nannes,598012,32.8383847135342,61.126497360599366,8
DP Nannes,598015,40.08247347148758,57.239904594783916,9
DP Nannes,598034,14.67731215578263,48.582032163454,10
DP Vijaykumar,336002,67.31469050024504,67.31469050024504,1
DP Vijaykumar,336007,44.00025112865382,55.04393293624967,2
DP Vijaykumar,336011,52.70784973239431,54.13326968458473,3
DP Vijaykumar,336014,64.34302655089107,57.08840457739427,4
DP Vijaykumar,336020,68.26220293709333,59.88154917725386,5
DP Vijaykumar,336024,47.20744378537473,57.126852979880546,6
DP Vijaykumar,336031,32.014187108295374,51.9798936845495,7
DP Vijaykumar,336034,58.41670213918622,52.987156926766154,8
DP Vijaykumar,336037,59.35025679505671,53.97348841222729,9
DPMD Jayawardene,598020,34.006562042739176,38.660491493244706,1
DPMD Jayawardene,598024,24.03240212654285,35.62734030676165,2
DPMD Jayawardene,598028,24.239136999829142,32.88563290390275,3
DPMD Jayawardene,598035,24.401631031669076,30.362309410505738,4
DPMD Jayawardene,598040,41.04745834431593,31.319407960441524,5
DPMD Jayawardene,598044,40.52240564988808,32.54346385165924,6
DPMD Jayawardene,598049,25.421428082672936,30.93475838683622,7
DPMD Jayawardene,598054,55.31539310883503,35.23878158653613,8
DPMD Jayawardene,598059,53.46972144545227,38.9977359822067,9
DPMD Jayawardene,598067,42.16335053669456,40.43820303396915,10
DR Martyn,419115,29.144005403362737,29.144005403362737,1
DR Sams,1304055,44.91023745473856,52.18844526621472,1
DR Sams,1304060,7.720039196425162,43.506780363875855,2
DR Sams,1304079,42.435892693876696,42.72055251067885,3
DR Sams,1304083,34.679061123598515,40.57205243336569,4
DR Sams,1304090,67.29257399089214,44.499490902598296,5
DR Sams,1304097,47.38957269410402,44.670133696228234,6
DR Sams,1304102,59.2659819901161,47.17954853501226,7
DR Sams,1304105,45.82927223285037,46.76972628703832,8
DR Sams,1304111,34.26793154603367,44.683145292249286,9
DR Sams,1304115,56.61292866326617,47.33111394333234,10
DR Shorey,1136595,47.31792281856858,47.31792281856858,1
DR Shorey,1178419,41.22936355959382,44.11341794542397,2
DR Smith,1082603,55.55569430857448,47.21539067727803,1
DR Smith,1082606,41.4550408077148,45.93221059143704,2
DR Smith,1082610,41.94912117142867,44.5475053032507,3
DR Smith,1082613,72.63113679422378,49.267152887216874,4
DR Smith,1082616,30.344990962503648,45.970014274201105,5
DR Smith,1082629,56.7252367486733,47.94263858979627,6
DR Smith,1082632,71.2860149170107,52.18162842259781,7
DR Smith,1082637,65.01439235042209,55.503152101151656,8
DR Smith,1082640,43.077038057344375,54.23739588901158,9
DR Smith,1082643,64.83769990836518,56.401848122580844,10
DS Kulkarni,1175367,40.209887698012174,42.23519936879675,1
DS Kulkarni,1175369,52.72306454132346,43.438579136326744,2
DS Kulkarni,1178396,40.04949064754894,42.81791808371498,3
DS Kulkarni,1178400,61.613448128404734,46.301422315036625,4
DS Kulkarni,1178402,57.24180518729858,48.6537359929262,5
DS Kulkarni,1178407,27.290807913609047,45.24540935079158,6
DS Kulkarni,1178411,43.61012735065345,45.19032462524468,7
DS Kulkarni,1178415,27.692001108219834,42.15593141735211,8
DS Kulkarni,1216495,79.05376542353304,48.45718167775069,9
DS Kulkarni,1254084,35.401499947256774,46.44578078654128,10
DS Lehmann,335984,50.54281669922469,50.54281669922469,1
DS Lehmann,335987,47.71884729137879,49.05651701088474,2
DS Rathi,1473453,88.62099946701396,54.646140539761866,1
DS Rathi,1473456,56.98374501438012,55.408289381600014,2
DS Rathi,1473463,81.27146946852523,61.34639714895931,3
DS Rathi,1473467,70.117383144262,63.51085378430979,4
DS Rathi,1473473,70.86574199470653,65.40080777921872,5
DS Rathi,1473477,80.79100549380776,68.85257530747914,6
DS Rathi,1473482,26.546519320601792,62.0363683902274,7
DS Rathi,1473491,32.40389054712651,57.05433907755971,8
DS Rathi,1473499,36.15672067863485,53.161394172804144,9
DS Rathi,1473507,65.11269569991913,54.31893411168922,10
DT Christian,1136596,39.51972612399072,46.564334074821886,1
DT Christian,1254058,40.63210606454865,44.85486503107284,2
DT Christian,1254063,62.280218495264194,46.96798325644754,3
DT Christian,1254076,60.26964303246581,48.81389786714139,4
DT Christian,1254090,51.6166845992467,49.069215634495094,5
DT Christian,1254095,65.42426929671493,52.09841888568067,6
DT Christian,1254101,37.17356506320116,49.9558923625819,7
DT Christian,1254103,41.09636167138915,49.0595232841031,8
DT Christian,1254108,52.493656314396496,50.050771724341274,9
DT Christian,1254115,34.36603144109858,47.35311408544259,10
DT Patil,336006,60.47999023499875,60.47999023499875,1
DT Patil,336023,39.56349118121032,49.47130652247852,2
DW Steyn,829751,28.70755603178536,40.199335173906384,1
DW Steyn,829781,49.33336976715318,41.246833542709645,2
DW Steyn,829807,40.66953580338696,41.09609190361212,3
DW Steyn,829815,72.85661448604317,47.098383651758375,4
DW Steyn,980929,52.90162950965995,48.14783059536144,5
DW Steyn,1178410,0.0,39.937230431662265,6
DW Steyn,1178414,62.78187979910977,44.59416705520478,7
DW Steyn,1216499,43.73560579382096,44.8206399203247,8
DW Steyn,1216510,5.862982753775363,37.52924020625049,9
DW Steyn,1216534,54.20911464457037,39.809700084413514,10
Dhruv Jurel,1473455,67.07124655163437,55.16415900431314,1
Dhruv Jurel,1473460,55.53819777290752,55.887593376508974,2
Dhruv Jurel,1473465,21.866386985437224,50.00231855697726,3
Dhruv Jurel,1473469,56.03975285099221,50.73339804103353,4
Dhruv Jurel,1473473,50.16815959888499,50.33740402765273,5
Dhruv Jurel,1473479,46.471579667644576,49.26548996456279,6
Dhruv Jurel,1473487,50.79647311645171,49.02808397280567,7
Dhruv Jurel,1473490,49.66527953444051,48.48394790186951,8
Dhruv Jurel,1473497,68.68631195098443,52.31335809695153,9
Dhruv Jurel,1473500,88.9184645258521,59.23336529756526,10
E Lewis,1254089,83.43161181660551,56.43418140289548,1
E Lewis,1254093,55.39970557657217,56.30617012360926,2
E Lewis,1254100,58.73053847430846,56.35180138759164,3
E Lewis,1254103,75.94842249400513,59.811900023575305,4
E Lewis,1254111,69.62164602106866,61.7455373832951,5
E Lewis,1304050,54.60402767143473,61.05468595766504,6
E Lewis,1304053,100.0,68.68780995003185,7
E Lewis,1304058,43.040840509324646,65.32058449446191,8
E Lewis,1304061,22.97621098800759,58.24575396001999,9
E Lewis,1312198,32.48434446285119,53.19826894723319,10
E Malinga,1473464,38.31403378175526,38.31403378175526,1
E Malinga,1473470,50.6031012663658,44.78196403681345,2
E Malinga,1473478,34.63455061868857,41.047618068082215,3
E Malinga,1473492,76.64398694531889,51.50511387131174,4
E Malinga,1473499,52.23439119311554,51.83305277359065,5
E Malinga,1473503,14.913339895464986,43.778343246511824,6
E Malinga,1473505,39.72034590846592,42.85480615259147,7
EJG Morgan,1254082,47.9124081847966,49.80967609211611,1
EJG Morgan,1254092,47.3704117824166,49.29297558513236,2
EJG Morgan,1254096,46.490180588450016,49.00821374872698,3
EJG Morgan,1254098,37.43536773380208,47.084337767525064,4
EJG Morgan,1254102,53.17322521365279,48.01275796325929,5
EJG Morgan,1254106,35.76114689089525,45.62277889870796,6
EJG Morgan,1254109,50.7369874846008,46.14539143237188,7
EJG Morgan,1254115,38.52365831706106,44.45713846780846,8
EJG Morgan,1254116,41.401806512797805,43.60730728220362,9
EJG Morgan,1254117,36.74897243338052,42.10458934075461,10
ER Dwivedi,981013,64.14193767088528,64.14193767088528,1
ER Dwivedi,981017,53.56247456703702,58.573799195175674,2
F Behardien,980977,49.045292374773446,49.045292374773446,1
F Behardien,980999,49.66527953444051,49.37160140617716,2
F Behardien,981005,46.02797843620961,48.13443108037956,3
F du Plessis,1426310,52.16866919022392,58.684772432612654,1
F du Plessis,1473441,62.01494558089894,58.43686410812452,2
F du Plessis,1473447,68.95783773223604,59.46288056907502,3
F du Plessis,1473461,38.8693331634007,55.3198441029123,4
F du Plessis,1473483,28.851322485756015,49.594479196671294,5
F du Plessis,1473485,34.50041335443229,45.77798176411914,6
F du Plessis,1473492,39.60689792877025,43.63611739815371,7
F du Plessis,1473498,35.90784456423056,41.677378202420485,8
F du Plessis,1473501,49.39096722111307,42.58020872269097,9
F du Plessis,1485779,63.93194669575065,46.14832204946303,10
FA Allen,1254071,39.71558643220294,39.71558643220294,1
FA Allen,1254074,61.24990462844266,51.04943811443437,2
FA Allen,1254102,39.29728850712902,46.73876734018139,3
FA Allen,1254111,48.629972883901615,47.29363727812174,4
FA Allen,1304072,19.68989911180621,40.39974765306312,5
FH Edwards,392184,68.03020870046433,68.03020870046433,1
FH Edwards,392188,32.80706136377178,49.49171010220509,2
FH Edwards,392192,58.14423754427967,52.62768878964656,3
FH Edwards,392196,44.48629406836895,50.200853835165624,4
FH Edwards,392201,37.46950754266881,46.95140760363586,5
FH Edwards,392205,64.70847373331779,50.7600829390902,6
FY Fazal,419126,39.53030051591338,44.79206122526017,1
FY Fazal,419129,42.490741794188544,44.06623934372343,2
FY Fazal,419134,47.98900653836085,44.99026319846757,3
FY Fazal,419137,44.91478293835098,44.938615014496655,4
FY Fazal,419141,44.82805598831105,44.87924022300501,5
FY Fazal,419143,69.01869254660585,49.48088799609191,6
FY Fazal,419150,30.813357144815317,46.21958396484817,7
FY Fazal,419158,18.363815049620108,41.15272935109193,8
FY Fazal,501214,51.80749901174468,42.67301307436248,9
FY Fazal,501258,41.64350810693468,42.39449024144881,10
Fazalhaq Farooqi,1304116,62.07502169288253,43.39255498095988,1
Fazalhaq Farooqi,1359478,20.034564827033098,36.71708466018275,2
Fazalhaq Farooqi,1359484,67.17590357108105,44.41353987549891,3
Fazalhaq Farooqi,1359532,60.764948836573616,48.298152459500976,4
Fazalhaq Farooqi,1359536,64.06052152837749,51.8874062125836,5
Fazalhaq Farooqi,1473439,13.821455874237143,45.09803404011284,6
Fazalhaq Farooqi,1473460,30.42902139483706,42.591978427535224,7
Fazalhaq Farooqi,1473479,64.14514872501337,46.57396639990659,8
Fazalhaq Farooqi,1473487,5.297507921524407,39.46450749350761,9
Fazalhaq Farooqi,1473497,44.87995916537108,39.501900051003524,10
G Coetzee,1426263,24.676991358521843,31.793444755353274,1
G Coetzee,1426267,30.786756426823903,31.243645180306732,2
G Coetzee,1426271,39.90177321840747,32.66436096943851,3
