match_id,innings,batter,entry_seq,exit_seq,balls,runs,balls_pp,balls_middle,balls_death,entry_score,entry_wkts,entry_balls_remaining,entry_required_rr,pressure_proxy,fours,sixes,expected_runs,bat_residual
1254103,1,LS Livingstone,80,100,9,6,0,8,1,0,0,0,0,0,0,0,7.9318495,-1.931849479675293
1254103,1,MK Lomror,71,79,4,3,0,4,0,0,0,0,0,0,0,0,2.8283942,0.17160582542419434
1254103,1,R Parag,88,119,16,9,0,7,9,0,0,0,0,0,0,0,19.783812,-10.783811569213867
1254103,1,R Tewatia,82,86,3,2,0,3,0,0,0,0,0,0,0,0,1.7378174,0.2621825933456421
1254103,1,SV Samson,51,81,15,19,0,15,0,0,0,0,0,0,0,0,16.476585,2.5234146118164062
1254103,1,YBK Jaiswal,6,50,22,31,15,7,0,0,0,0,0,0,0,0,27.203789,3.7962112426757812
1254103,2,AB de Villiers,107,107,1,4,0,0,1,0,0,0,0,0,0,0,0.6544479,3.345552086830139
1254103,2,D Padikkal,8,34,17,22,17,0,0,0,0,0,0,0,0,0,22.013836,-0.013835906982421875
1254103,2,GJ Maxwell,46,106,30,50,0,24,6,0,0,0,0,0,0,0,45.705246,4.2947540283203125
1254103,2,KS Bharat,35,100,35,44,2,33,0,0,0,0,0,0,0,0,44.998386,-0.9983863830566406
1254103,2,V Kohli,1,43,20,25,17,3,0,0,0,0,0,0,0,0,24.178919,0.8210811614990234
1254104,1,AT Rayudu,10,12,3,0,3,0,0,0,0,0,0,0,0,0,1.5898856,-1.5898855924606323
1254104,1,DJ Bravo,107,121,8,23,0,0,8,0,0,0,0,0,0,0,13.289077,9.710923194885254
1254104,1,F du Plessis,3,5,3,0,3,0,0,0,0,0,0,0,0,0,1.5898856,-1.5898855924606323
1254104,1,MM Ali,6,9,3,0,3,0,0,0,0,0,0,0,0,0,1.5898856,-1.5898855924606323
1254104,1,MS Dhoni,25,36,5,3,5,0,0,0,0,0,0,0,0,0,3.7792633,-0.7792632579803467
1254104,1,RA Jadeja,38,104,33,26,0,32,1,0,0,0,0,0,0,0,34.149326,-8.14932632446289
1254104,1,RD Gaikwad,1,125,58,88,16,28,14,0,0,0,0,0,0,0,90.306816,-2.3068161010742188
1254104,1,SK Raina,13,18,6,4,6,0,0,0,0,0,0,0,0,0,5.098135,-1.098134994506836
1254104,1,SN Thakur,124,124,1,1,0,0,1,0,0,0,0,0,0,0,0.6770123,0.3229876756668091
1254104,2,AF Milne,90,120,15,15,0,4,11,0,0,0,0,0,0,0,18.846405,-3.846405029296875
1254104,2,Anmolpreet Singh,7,30,14,16,14,0,0,0,0,0,0,0,0,0,16.678415,-0.6784152984619141
1254104,2,Ishan Kishan,32,56,10,11,1,9,0,0,0,0,0,0,0,0,10.324057,0.6759433746337891
1254104,2,JJ Bumrah,123,124,2,1,0,0,2,0,0,0,0,0,0,0,1.8534261,-0.8534260988235474
1254104,2,KA Pollard,57,80,14,15,0,14,0,0,0,0,0,0,0,0,17.259531,-2.259531021118164
1254104,2,KH Pandya,81,89,5,4,0,5,0,0,0,0,0,0,0,0,4.372613,-0.37261295318603516
1254104,2,Q de Kock,1,14,12,17,12,0,0,0,0,0,0,0,0,0,14.423941,2.576059341430664
1254104,2,RD Chahar,122,122,1,0,0,0,1,0,0,0,0,0,0,0,0.6544479,-0.6544479131698608
1254104,2,SA Yadav,15,34,7,3,7,0,0,0,0,0,0,0,0,0,6.3651414,-3.3651413917541504
1254104,2,SS Tiwary,35,121,40,50,2,28,10,0,0,0,0,0,0,0,54.370667,-4.37066650390625
1254105,1,Abdul Samad,64,114,21,28,0,15,6,0,0,0,0,0,0,0,27.24621,0.7537899017333984
1254105,1,B Kumar,121,126,3,5,0,0,3,0,0,0,0,0,0,0,3.5800433,1.4199566841125488
1254105,1,DA Warner,1,3,3,0,3,0,0,0,0,0,0,0,0,0,1.5898856,-1.5898855924606323
1254105,1,JO Holder,82,94,8,10,0,8,0,0,0,0,0,0,0,0,7.4170165,2.5829834938049316
1254105,1,KM Jadhav,68,80,8,3,0,8,0,0,0,0,0,0,0,0,7.4170165,-4.417016506195068
1254105,1,KS Williamson,4,61,25,17,13,12,0,0,0,0,0,0,0,0,29.572388,-12.5723876953125
1254105,1,MK Pandey,31,63,16,17,3,13,0,0,0,0,0,0,0,0,16.839314,0.16068649291992188
1254105,1,Rashid Khan,95,124,18,21,0,4,14,0,0,0,0,0,0,0,29.717937,-8.717937469482422
1254105,1,Sandeep Sharma,125,125,1,0,0,0,1,0,0,0,0,0,0,0,0.6770123,-0.6770123243331909
1254105,1,WP Saha,7,30,17,18,17,0,0,0,0,0,0,0,0,0,21.865314,-3.865314483642578
1254105,2,PP Shaw,1,17,8,11,8,0,0,0,0,0,0,0,0,0,8.537086,2.46291446685791
1254105,2,RR Pant,68,109,21,35,0,14,7,0,0,0,0,0,0,0,31.494673,3.5053272247314453
1254105,2,S Dhawan,2,65,37,42,19,18,0,0,0,0,0,0,0,0,53.340286,-11.340286254882812
1254105,2,SS Iyer,19,111,41,47,9,28,4,0,0,0,0,0,0,0,47.21124,-0.21123886108398438
1254106,1,EJG Morgan,110,127,11,13,0,0,11,0,0,0,0,0,0,0,18.546778,-5.546777725219727
1254106,1,KD Karthik,102,124,11,14,0,1,10,0,0,0,0,0,0,0,16.016012,-2.016012191772461
1254106,1,N Rana,70,75,5,12,0,5,0,0,0,0,0,0,0,0,4.0521607,7.947839260101318
1254106,1,RA Tripathi,77,109,14,21,0,11,3,0,0,0,0,0,0,0,16.275427,4.724573135375977
1254106,1,Shubman Gill,1,100,44,56,18,26,0,0,0,0,0,0,0,0,59.170597,-3.1705970764160156
1254106,1,VR Iyer,6,69,35,38,18,17,0,0,0,0,0,0,0,0,39.20977,-1.2097702026367188
1254106,2,Anuj Rawat,22,22,1,0,1,0,0,0,0,0,0,0,0,0,0.16893749,-0.16893748939037323
1254106,2,C Sakariya,73,91,5,1,0,5,0,0,0,0,0,0,0,0,4.372613,-3.372612953186035
1254106,2,CH Morris,53,54,2,0,0,2,0,0,0,0,0,0,0,0,1.1332941,-1.1332941055297852
1254106,2,GD Phillips,23,45,12,8,7,5,0,0,0,0,0,0,0,0,14.154108,-6.154108047485352
1254106,2,JD Unadkat,61,68,5,6,0,5,0,0,0,0,0,0,0,0,4.372613,1.6273870468139648
1254106,2,LS Livingstone,12,20,6,6,6,0,0,0,0,0,0,0,0,0,5.4931917,0.5068082809448242
1254106,2,Mustafizur Rahman,94,96,3,0,0,3,0,0,0,0,0,0,0,0,2.0554512,-2.0554511547088623
1254106,2,R Tewatia,46,97,36,44,0,35,1,0,0,0,0,0,0,0,49.12763,-5.127628326416016
1254106,2,S Dube,8,48,20,18,15,5,0,0,0,0,0,0,0,0,29.977203,-11.977203369140625
1254106,2,SV Samson,4,7,4,1,4,0,0,0,0,0,0,0,0,0,2.8752532,-1.8752532005310059
1254106,2,YBK Jaiswal,1,3,3,0,3,0,0,0,0,0,0,0,0,0,1.6636144,-1.6636143922805786
1254107,1,AK Markram,30,89,32,27,4,28,0,0,0,0,0,0,0,0,38.255726,-11.255725860595703
1254107,1,CH Gayle,26,65,17,14,5,12,0,0,0,0,0,0,0,0,19.268133,-5.268133163452148
1254107,1,DJ Hooda,72,95,10,13,0,10,0,0,0,0,0,0,0,0,10.347615,2.6523847579956055
1254107,1,Harpreet Brar,90,123,18,18,0,4,14,0,0,0,0,0,0,0,29.717937,-11.717937469482422
1254107,1,KL Rahul,1,25,21,21,21,0,0,0,0,0,0,0,0,0,28.674063,-7.674062728881836
1254107,1,MA Agarwal,4,29,6,5,6,0,0,0,0,0,0,0,0,0,5.098135,-0.09813499450683594
1254107,1,N Pooran,66,71,4,8,0,4,0,0,0,0,0,0,0,0,2.8283942,5.171605825424194
1254107,1,NT Ellis,96,120,12,12,0,2,10,0,0,0,0,0,0,0,18.997974,-6.997974395751953
1254107,2,Abdul Samad,77,80,2,1,0,2,0,0,0,0,0,0,0,0,1.1332941,-0.13329410552978516
1254107,2,B Kumar,114,117,4,3,0,0,4,0,0,0,0,0,0,0,5.0033054,-2.003305435180664
1254107,2,DA Warner,1,3,3,2,3,0,0,0,0,0,0,0,0,0,1.6636144,0.3363856077194214
1254107,2,JO Holder,82,123,29,47,0,14,15,0,0,0,0,0,0,0,41.668747,5.3312530517578125
1254107,2,KM Jadhav,51,76,12,12,0,12,0,0,0,0,0,0,0,0,13.101244,-1.1012439727783203
1254107,2,KS Williamson,4,14,6,1,6,0,0,0,0,0,0,0,0,0,5.4931917,-4.493191719055176
1254107,2,MK Pandey,15,49,23,13,14,9,0,0,0,0,0,0,0,0,28.64062,-15.640619277954102
1254107,2,Rashid Khan,101,111,4,3,0,0,4,0,0,0,0,0,0,0,5.0033054,-2.003305435180664
1254107,2,WP Saha,7,99,37,31,13,23,1,0,0,0,0,0,0,0,40.895367,-9.895366668701172
1254108,1,AB de Villiers,102,119,6,11,0,0,6,0,0,0,0,0,0,0,9.165228,1.8347721099853516
1254108,1,D Padikkal,8,11,4,0,4,0,0,0,0,0,0,0,0,0,2.8145251,-2.8145251274108887
1254108,1,DT Christian,121,126,3,1,0,0,3,0,0,0,0,0,0,0,3.5800433,-2.580043315887451
1254108,1,GJ Maxwell,56,118,36,56,0,26,10,0,0,0,0,0,0,0,56.047615,-0.04761505126953125
1254108,1,KA Jamieson,124,127,2,2,0,0,2,0,0,0,0,0,0,0,1.8954917,0.10450828075408936
1254108,1,KS Bharat,12,55,24,32,12,12,0,0,0,0,0,0,0,0,27.631819,4.368181228637695
1254108,1,Shahbaz Ahmed,120,123,3,1,0,0,3,0,0,0,0,0,0,0,3.5800433,-2.580043315887451
1254108,1,V Kohli,1,100,42,51,20,22,0,0,0,0,0,0,0,0,46.038464,4.961536407470703
1254108,2,AF Milne,114,114,1,0,0,0,1,0,0,0,0,0,0,0,0.6544479,-0.6544479131698608
1254108,2,HH Pandya,90,102,6,3,0,5,1,0,0,0,0,0,0,0,6.169209,-3.1692090034484863
1254108,2,Ishan Kishan,46,66,12,9,0,12,0,0,0,0,0,0,0,0,13.101244,-4.10124397277832
1254108,2,JJ Bumrah,105,110,6,5,0,0,6,0,0,0,0,0,0,0,8.792517,-3.7925167083740234
1254108,2,KA Pollard,84,103,10,7,0,9,1,0,0,0,0,0,0,0,11.339189,-4.339188575744629
1254108,2,KH Pandya,67,83,11,5,0,11,0,0,0,0,0,0,0,0,12.113862,-7.113862037658691
1254108,2,Q de Kock,2,42,23,24,20,3,0,0,0,0,0,0,0,0,27.71634,-3.716339111328125
1254108,2,RD Chahar,104,104,1,0,0,0,1,0,0,0,0,0,0,0,0.6544479,-0.6544479131698608
1254108,2,RG Sharma,1,63,27,41,16,11,0,0,0,0,0,0,0,0,40.013905,0.9860954284667969
1254108,2,SA Yadav,65,89,9,8,0,9,0,0,0,0,0,0,0,0,9.153249,-1.1532487869262695
1254108,2,TA Boult,111,113,3,0,0,0,3,0,0,0,0,0,0,0,3.4023733,-3.4023733139038086
1254109,1,Abdul Samad,63,105,18,25,0,13,5,0,0,0,0,0,0,0,22.85448,2.145519256591797
1254109,1,Abhishek Sharma,46,62,10,6,0,10,0,0,0,0,0,0,0,0,10.347615,-4.3476152420043945
1254109,1,B Kumar,106,120,7,7,0,0,7,0,0,0,0,0,0,0,10.325711,-3.325711250305176
1254109,1,JJ Roy,1,23,12,10,12,0,0,0,0,0,0,0,0,0,14.736694,-4.7366943359375
1254109,1,JO Holder,88,98,9,2,0,8,1,0,0,0,0,0,0,0,7.9318495,-5.931849479675293
1254109,1,KS Williamson,3,42,21,26,18,3,0,0,0,0,0,0,0,0,25.569845,0.43015480041503906
1254109,1,PK Garg,24,87,31,21,5,26,0,0,0,0,0,0,0,0,33.26601,-12.266010284423828
1254109,1,Rashid Khan,100,111,6,8,0,0,6,0,0,0,0,0,0,0,9.165228,-1.1652278900146484
1254109,1,S Kaul,113,121,5,7,0,0,5,0,0,0,0,0,0,0,6.643646,0.3563542366027832
1254109,1,WP Saha,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0.121815525,-0.121815524995327
1254109,2,EJG Morgan,115,119,2,2,0,0,2,0,0,0,0,0,0,0,1.8534261,0.14657390117645264
1254109,2,KD Karthik,103,120,12,18,0,0,12,0,0,0,0,0,0,0,15.602149,2.39785099029541
1254109,2,N Rana,41,110,33,25,0,27,6,0,0,0,0,0,0,0,46.2275,-21.227500915527344
1254109,2,RA Tripathi,31,40,6,7,2,4,0,0,0,0,0,0,0,0,5.296615,1.7033848762512207
1254109,2,Shubman Gill,1,101,51,57,20,29,2,0,0,0,0,0,0,0,63.58217,-6.5821685791015625
1254109,2,VR Iyer,3,28,14,8,14,0,0,0,0,0,0,0,0,0,16.678415,-8.678415298461914
1254110,1,AT Rayudu,53,126,43,55,0,24,19,0,0,0,0,0,0,0,61.0934,-6.0933990478515625
1254110,1,F du Plessis,9,19,8,10,8,0,0,0,0,0,0,0,0,0,7.084742,2.9152579307556152
1254110,1,MM Ali,34,51,8,5,3,5,0,0,0,0,0,0,0,0,7.130773,-2.1307730674743652
1254110,1,MS Dhoni,57,121,27,18,0,24,3,0,0,0,0,0,0,0,35.912888,-17.912887573242188
1254110,1,RA Jadeja,122,124,2,1,0,0,2,0,0,0,0,0,0,0,1.8954917,-0.8954917192459106
1254110,1,RD Gaikwad,1,31,13,13,13,0,0,0,0,0,0,0,0,0,16.133606,-3.13360595703125
1254110,1,RV Uthappa,20,56,19,19,12,7,0,0,0,0,0,0,0,0,20.343845,-1.3438453674316406
1254110,2,AR Patel,97,123,10,5,0,1,9,0,0,0,0,0,0,0,13.396859,-8.396859169006348
1254110,2,K Rabada,124,124,1,4,0,0,1,0,0,0,0,0,0,0,0.6544479,3.345552086830139
1254110,2,PP Shaw,1,17,12,18,12,0,0,0,0,0,0,0,0,0,14.423941,3.576059341430664
1254110,2,R Ashwin,83,88,3,2,0,3,0,0,0,0,0,0,0,0,2.0554512,-0.055451154708862305
1254110,2,RR Pant,38,56,12,15,1,11,0,0,0,0,0,0,0,0,13.131587,1.868412971496582
1254110,2,RV Patel,57,80,20,18,0,20,0,0,0,0,0,0,0,0,25.072802,-7.07280158996582
1254110,2,S Dhawan,5,93,35,39,16,19,0,0,0,0,0,0,0,0,42.223225,-3.223224639892578
1254110,2,SO Hetmyer,89,120,18,28,0,6,12,0,0,0,0,0,0,0,26.012512,1.98748779296875
1254110,2,SS Iyer,18,37,7,2,7,0,0,0,0,0,0,0,0,0,6.3651414,-4.36514139175415
1254111,1,C Sakariya,115,124,6,7,0,0,6,0,0,0,0,0,0,0,9.165228,-2.1652278900146484
1254111,1,CH Morris,111,118,5,5,0,0,5,0,0,0,0,0,0,0,6.643646,-1.6436457633972168
1254111,1,E Lewis,1,34,21,36,21,0,0,0,0,0,0,0,0,0,28.674063,7.325937271118164
1254111,1,Kartik Tyagi,120,125,3,1,0,0,3,0,0,0,0,0,0,0,3.5800433,-2.580043315887451
1254111,1,LS Livingstone,45,74,17,25,0,17,0,0,0,0,0,0,0,0,20.994343,4.005657196044922
1254111,1,MK Lomror,75,107,17,43,0,15,2,0,0,0,0,0,0,0,24.646078,18.35392189025879
1254111,1,R Parag,90,102,5,4,0,2,3,0,0,0,0,0,0,0,5.20294,-1.2029399871826172
1254111,1,R Tewatia,103,114,5,2,0,0,5,0,0,0,0,0,0,0,6.643646,-4.643645763397217
1254111,1,SV Samson,35,44,5,4,3,2,0,0,0,0,0,0,0,0,3.4443414,0.5556585788726807
1254111,1,YBK Jaiswal,2,89,36,49,12,24,0,0,0,0,0,0,0,0,52.979034,-3.979034423828125
1254111,2,AK Markram,79,124,20,26,0,10,10,0,0,0,0,0,0,0,25.389986,0.6100139617919922
1254111,2,DJ Hooda,126,127,2,0,0,0,2,0,0,0,0,0,0,0,1.8534261,-1.8534260988235474
1254111,2,FA Allen,128,128,1,0,0,0,1,0,0,0,0,0,0,0,0.6544479,-0.6544479131698608
1254111,2,KL Rahul,1,78,33,49,19,14,0,0,0,0,0,0,0,0,42.163948,6.836051940917969
1254111,2,MA Agarwal,3,85,42,66,17,25,0,0,0,0,0,0,0,0,54.288017,11.711982727050781
1254111,2,N Pooran,86,125,22,32,0,11,11,0,0,0,0,0,0,0,30.145378,1.8546218872070312
1254112,1,HH Pandya,81,115,17,16,0,8,9,0,0,0,0,0,0,0,23.952637,-7.95263671875
1254112,1,J Yadav,119,122,4,11,0,0,4,0,0,0,0,0,0,0,5.1580563,5.841943740844727
1254112,1,JJ Bumrah,123,123,1,1,0,0,1,0,0,0,0,0,0,0,0.6770123,0.3229876756668091
1254112,1,KA Pollard,72,90,9,6,0,9,0,0,0,0,0,0,0,0,8.747133,-2.747133255004883
1254112,1,KH Pandya,91,126,15,13,0,7,8,0,0,0,0,0,0,0,17.73029,-4.730289459228516
1254112,1,NM Coulter-Nile,116,118,2,1,0,0,2,0,0,0,0,0,0,0,1.8954917,-0.8954917192459106
1254112,1,Q de Kock,6,39,18,19,16,2,0,0,0,0,0,0,0,0,20.07149,-1.0714893341064453
1254112,1,RG Sharma,1,12,10,7,10,0,0,0,0,0,0,0,0,0,10.491008,-3.4910078048706055
1254112,1,SA Yadav,14,64,26,33,10,16,0,0,0,0,0,0,0,0,33.963787,-0.9637870788574219
1254112,1,SS Tiwary,40,80,18,15,0,18,0,0,0,0,0,0,0,0,20.744318,-5.744318008422852
1254112,2,AR Patel,51,73,9,9,0,9,0,0,0,0,0,0,0,0,9.153249,-0.15324878692626953
1254112,2,PP Shaw,1,16,7,6,7,0,0,0,0,0,0,0,0,0,6.3651414,-0.3651413917541504
1254112,2,R Ashwin,83,119,21,20,0,11,10,0,0,0,0,0,0,0,29.350782,-9.35078239440918
1254112,2,RR Pant,17,50,22,26,12,10,0,0,0,0,0,0,0,0,26.56358,-0.5635795593261719
1254112,2,S Dhawan,3,12,7,8,7,0,0,0,0,0,0,0,0,0,6.3651414,1.6348586082458496
1254112,2,SO Hetmyer,74,82,8,15,0,8,0,0,0,0,0,0,0,0,8.467931,6.532069206237793
1254112,2,SPD Smith,13,25,8,9,8,0,0,0,0,0,0,0,0,0,8.537086,0.46291446685791016
1254112,2,SS Iyer,26,117,33,33,2,22,9,0,0,0,0,0,0,0,45.33675,-12.336750030517578
1254113,1,AB de Villiers,83,103,11,12,0,8,3,0,0,0,0,0,0,0,12.11389,-0.11388969421386719
1254113,1,D Padikkal,4,104,50,70,15,32,3,0,0,0,0,0,0,0,77.963425,-7.9634246826171875
1254113,1,GJ Maxwell,105,118,9,11,0,0,9,0,0,0,0,0,0,0,13.757278,-2.7572784423828125
1254113,1,HV Patel,113,122,5,3,0,0,5,0,0,0,0,0,0,0,6.643646,-3.643645763397217
1254113,1,PWH de Silva,121,121,1,1,0,0,1,0,0,0,0,0,0,0,0.6770123,0.3229876756668091
1254113,1,TH David,107,112,3,1,0,0,3,0,0,0,0,0,0,0,3.5800433,-2.580043315887451
1254113,1,V Kohli,1,82,41,53,21,20,0,0,0,0,0,0,0,0,81.36558,-28.365577697753906
1254113,2,AT Rayudu,57,97,21,31,0,21,0,0,0,0,0,0,0,0,27.191332,3.8086681365966797
1254113,2,F du Plessis,2,56,26,31,22,4,0,0,0,0,0,0,0,0,42.907276,-11.907276153564453
1254113,2,MM Ali,52,87,18,23,0,18,0,0,0,0,0,0,0,0,21.845888,1.1541118621826172
1254113,2,MS Dhoni,98,111,9,11,0,2,7,0,0,0,0,0,0,0,11.95954,-0.9595403671264648
1254113,2,RD Gaikwad,1,51,25,38,14,11,0,0,0,0,0,0,0,0,29.551117,8.448883056640625
1254113,2,SK Raina,89,113,10,17,0,4,6,0,0,0,0,0,0,0,13.384267,3.6157331466674805
1254114,1,AR Patel,35,58,11,10,2,9,0,0,0,0,0,0,0,0,10.265375,-0.26537513732910156
1254114,1,PP Shaw,1,62,34,60,19,15,0,0,0,0,0,0,0,0,43.45829,16.541709899902344
1254114,1,RR Pant,60,126,35,51,0,19,16,0,0,0,0,0,0,0,59.264454,-8.264453887939453
1254114,1,S Dhawan,3,20,7,7,7,0,0,0,0,0,0,0,0,0,5.916253,1.0837469100952148
1254114,1,SO Hetmyer,65,118,24,37,0,17,7,0,0,0,0,0,0,0,29.20087,7.799129486083984
1254114,1,SS Iyer,21,33,8,1,8,0,0,0,0,0,0,0,0,0,7.084742,-6.084742069244385
1254114,1,TK Curran,120,120,1,0,0,0,1,0,0,0,0,0,0,0,0.6770123,-0.6770123243331909
1254114,2,AT Rayudu,87,89,3,1,0,3,0,0,0,0,0,0,0,0,2.0554512,-1.0554511547088623
1254114,2,F du Plessis,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0.8981235,0.10187649726867676
1254114,2,MM Ali,92,117,12,16,0,6,6,0,0,0,0,0,0,0,16.200687,-0.20068740844726562
1254114,2,MS Dhoni,114,121,6,18,0,0,6,0,0,0,0,0,0,0,8.792517,9.207483291625977
1254114,2,RD Gaikwad,1,111,50,70,10,30,10,0,0,0,0,0,0,0,70.126205,-0.1262054443359375
1254114,2,RV Uthappa,5,82,44,63,24,20,0,0,0,0,0,0,0,0,63.67729,-0.6772918701171875
1254114,2,SN Thakur,86,86,1,0,0,1,0,0,0,0,0,0,0,0,0.26085633,-0.2608563303947449
1254115,1,AB de Villiers,78,89,9,11,0,9,0,0,0,0,0,0,0,0,8.747133,2.252866744995117
1254115,1,D Padikkal,1,33,18,21,18,0,0,0,0,0,0,0,0,0,21.140312,-0.14031219482421875
1254115,1,DT Christian,108,117,7,8,0,0,7,0,0,0,0,0,0,0,10.325711,-2.325711250305176
1254115,1,GJ Maxwell,61,104,18,15,0,15,3,0,0,0,0,0,0,0,21.688173,-6.688173294067383
1254115,1,HV Patel,119,126,6,8,0,0,6,0,0,0,0,0,0,0,9.165228,-1.1652278900146484
1254115,1,KS Bharat,34,60,16,9,3,13,0,0,0,0,0,0,0,0,16.839314,-7.839313507080078
1254115,1,Shahbaz Ahmed,91,118,14,13,0,6,8,0,0,0,0,0,0,0,18.707378,-5.707378387451172
1254115,1,V Kohli,2,77,32,35,15,17,0,0,0,0,0,0,0,0,45.424076,-10.424076080322266
1254115,2,EJG Morgan,108,120,7,5,0,0,7,0,0,0,0,0,0,0,9.496556,-4.496556282043457
1254115,2,KD Karthik,91,109,12,10,0,7,5,0,0,0,0,0,0,0,17.80956,-7.809560775756836
1254115,2,N Rana,44,89,25,23,0,25,0,0,0,0,0,0,0,0,35.917717,-12.917716979980469
1254115,2,RA Tripathi,35,42,5,6,2,3,0,0,0,0,0,0,0,0,3.6282659,2.371734142303467
1254115,2,SP Narine,70,107,15,26,0,11,4,0,0,0,0,0,0,0,16.357994,9.642005920410156
1254115,2,Shakib Al Hasan,110,121,6,9,0,0,6,0,0,0,0,0,0,0,8.792517,0.20748329162597656
1254115,2,Shubman Gill,1,32,18,29,18,0,0,0,0,0,0,0,0,0,23.768534,5.231466293334961
1254115,2,VR Iyer,2,67,30,26,16,14,0,0,0,0,0,0,0,0,39.652176,-13.652175903320312
1254116,1,AR Patel,116,123,4,4,0,0,4,0,0,0,0,0,0,0,5.1580563,-1.1580562591552734
1254116,1,MP Stoinis,26,71,23,18,5,18,0,0,0,0,0,0,0,0,26.197105,-8.197105407714844
1254116,1,PP Shaw,1,25,12,18,12,0,0,0,0,0,0,0,0,0,14.736694,3.2633056640625
1254116,1,RR Pant,88,94,6,6,0,6,0,0,0,0,0,0,0,0,5.428712,0.5712881088256836
1254116,1,S Dhawan,3,87,39,36,19,20,0,0,0,0,0,0,0,0,50.88787,-14.887870788574219
1254116,1,SO Hetmyer,95,114,9,17,0,3,6,0,0,0,0,0,0,0,10.698261,6.301738739013672
1254116,1,SS Iyer,72,124,27,30,0,13,14,0,0,0,0,0,0,0,40.306458,-10.30645751953125
1254116,2,EJG Morgan,117,119,3,0,0,0,3,0,0,0,0,0,0,0,3.4023733,-3.4023733139038086
1254116,2,KD Karthik,106,113,3,0,0,0,3,0,0,0,0,0,0,0,3.4023733,-3.4023733139038086
1254116,2,N Rana,80,101,12,13,0,12,0,0,0,0,0,0,0,0,13.101244,-0.10124397277832031
1254116,2,RA Tripathi,104,124,11,12,0,0,11,0,0,0,0,0,0,0,18.741707,-6.741706848144531
1254116,2,SP Narine,123,123,1,0,0,0,1,0,0,0,0,0,0,0,0.6544479,-0.6544479131698608
1254116,2,Shakib Al Hasan,121,122,2,0,0,0,2,0,0,0,0,0,0,0,1.8534261,-1.8534260988235474
1254116,2,Shubman Gill,1,105,46,46,16,27,3,0,0,0,0,0,0,0,55.731102,-9.731101989746094
1254116,2,VR Iyer,3,79,41,55,20,21,0,0,0,0,0,0,0,0,52.456284,2.5437164306640625
1254117,1,F du Plessis,2,124,58,86,17,31,10,0,0,0,0,0,0,0,74.91425,11.085746765136719
1254117,1,MM Ali,85,122,20,37,0,6,14,0,0,0,0,0,0,0,36.82908,0.17092132568359375
1254117,1,RD Gaikwad,1,50,27,32,19,8,0,0,0,0,0,0,0,0,31.100203,0.8997974395751953
1254117,1,RV Uthappa,51,84,15,31,0,15,0,0,0,0,0,0,0,0,16.476585,14.523414611816406
1254117,2,EJG Morgan,74,104,8,4,0,5,3,0,0,0,0,0,0,0,9.171237,-5.171236991882324
1254117,2,KD Karthik,85,93,7,9,0,7,0,0,0,0,0,0,0,0,6.6497736,2.350226402282715
1254117,2,LH Ferguson,100,129,10,14,0,2,8,0,0,0,0,0,0,0,14.459897,-0.4598970413208008
1254117,2,N Rana,69,69,1,0,0,1,0,0,0,0,0,0,0,0,0.26085633,-0.2608563303947449
1254117,2,RA Tripathi,97,99,3,2,0,3,0,0,0,0,0,0,0,0,2.0554512,-0.055451154708862305
1254117,2,SP Narine,71,73,2,2,0,2,0,0,0,0,0,0,0,0,1.1332941,0.8667058944702148
1254117,2,Shakib Al Hasan,95,95,1,0,0,1,0,0,0,0,0,0,0,0,0.26085633,-0.2608563303947449
1254117,2,Shivam Mavi,105,128,13,20,0,0,13,0,0,0,0,0,0,0,22.072708,-2.0727081298828125
1254117,2,Shubman Gill,2,84,43,51,18,25,0,0,0,0,0,0,0,0,60.94957,-9.949569702148438
1254117,2,VR Iyer,9,66,32,50,18,14,0,0,0,0,0,0,0,0,40.434208,9.565792083740234
1304047,1,AT Rayudu,29,55,17,15,9,8,0,0,0,0,0,0,0,0,21.060337,-6.060337066650391
1304047,1,DP Conway,10,28,8,3,8,0,0,0,0,0,0,0,0,0,7.084742,-4.084742069244385
1304047,1,MS Dhoni,70,125,37,44,0,21,16,0,0,0,0,0,0,0,66.26209,-22.26209259033203
1304047,1,RA Jadeja,52,126,28,26,0,20,8,0,0,0,0,0,0,0,33.564575,-7.5645751953125
1304047,1,RD Gaikwad,2,5,3,0,3,0,0,0,0,0,0,0,0,0,1.5898856,-1.5898855924606323
1304047,1,RV Uthappa,7,46,21,28,16,5,0,0,0,0,0,0,0,0,26.55718,1.442819595336914
1304047,1,S Dube,58,69,6,3,0,6,0,0,0,0,0,0,0,0,5.428712,-2.4287118911743164
1304047,2,AM Rahane,1,70,34,44,22,12,0,0,0,0,0,0,0,0,55.753284,-11.753284454345703
1304047,2,N Rana,39,60,17,21,0,17,0,0,0,0,0,0,0,0,20.15464,0.8453598022460938
1304047,2,SP Jackson,106,109,3,3,0,0,3,0,0,0,0,0,0,0,3.4023733,-0.4023733139038086
1304047,2,SS Iyer,63,111,19,20,0,12,7,0,0,0,0,0,0,0,24.23279,-4.232789993286133
1304047,2,SW Billings,71,105,22,25,0,17,5,0,0,0,0,0,0,0,30.944534,-5.9445343017578125
1304047,2,VR Iyer,7,38,16,16,14,2,0,0,0,0,0,0,0,0,17.583982,-1.5839824676513672
1304048,1,Anmolpreet Singh,52,65,9,8,0,9,0,0,0,0,0,0,0,0,8.747133,-0.7471332550048828
